mission_time,ship_speed_kps,orbital_inclination_deg,orbital_longitude_deg,orbital_altitude_km
2261-07-22 08:23:27+10:00,-0.10867572785654792,9.81017999674691,133.623932,81.07590508562427
2261-07-22 08:23:29+10:00,0.058863474033983454,9.810159996746908,133.623932,80.9122706305101
2261-07-22 08:23:30+10:00,,9.810159996746908,133.623932,81.02790730822139
2261-07-22 08:23:31+10:00,-0.1672494474392241,9.810159996746908,133.623932,81.35089445651144
2261-07-22 08:23:33+10:00,0.023105799280497854,9.810159996746908,133.623932,80.82323745719383
2261-07-22 08:23:34+10:00,26.27208856596432,9.810159996746908,133.623932,80.980780386529
2261-07-22 08:23:35+10:00,-0.048784703661054744,9.810159996746908,133.623932,81.35937861994353
2261-07-22 08:23:36+10:00,-0.08670827250119983,9.810159996746908,133.623932,81.06909596711408
2261-07-22 08:23:38+10:00,0.07485046699270377,9.810159996746908,133.623932,80.87202526239469
2261-07-22 08:23:40+10:00,-0.021993942151276404,9.81017999674691,133.623932,81.05495252696527
2261-07-22 08:23:42+10:00,,9.81017999674691,133.623932,81.13606094093753
2261-07-22 08:23:43+10:00,0.02372128614727422,9.81017999674691,133.623932,80.45830774048211
2261-07-22 08:23:45+10:00,13.029100414602539,9.81017999674691,133.623932,81.3062473431332
2261-07-22 08:23:46+10:00,-0.11245384745824188,9.81017999674691,133.623932,81.10277521312985
2261-07-22 08:23:47+10:00,0.071351982352556,9.81017999674691,133.623932,81.25277889717064
2261-07-22 08:23:48+10:00,0.1121019467771816,9.81017999674691,133.623932,81.17943914747767
2261-07-22 08:23:49+10:00,-0.0032765120581539444,9.81017999674691,133.623932,81.281872227339
2261-07-22 08:23:51+10:00,26.453890967775187,9.81017999674691,133.623932,80.57043097462133
2261-07-22 08:23:52+10:00,26.33167883162638,9.81017999674691,133.623932,80.42953796892658
2261-07-22 08:23:54+10:00,0.11246204881536906,9.81017999674691,133.623932,82.0321256950789
2261-07-22 08:23:55+10:00,0.07747030373061413,9.81017999674691,133.623932,81.46324938378221
2261-07-22 08:23:57+10:00,0.017453855409653298,9.81017999674691,133.623932,82.38197747731546
2261-07-22 08:23:59+10:00,-0.0719091495102157,9.81017999674691,133.623932,82.10485353138326
2261-07-22 08:24:01+10:00,-0.3127802441875615,9.81017999674691,133.623932,81.54266433538818
2261-07-22 08:24:02+10:00,26.36949025404729,9.81017999674691,133.623932,80.51174923366293
2261-07-22 08:24:04+10:00,-0.10918966249689342,9.81017999674691,133.623932,81.28683864332268
2261-07-22 08:24:06+10:00,26.222854737076766,9.81017999674691,133.623932,81.37770282551678
2261-07-22 08:24:07+10:00,-0.1396362469026483,9.81017999674691,133.623932,80.78425844542244
2261-07-22 08:24:09+10:00,0.13387609862591035,9.81017999674691,133.623932,80.1629133391936
2261-07-22 08:24:14+10:00,0.08606054471867662,9.81017999674691,133.623932,81.08227398214954
2261-07-22 08:24:15+10:00,13.050281369588058,9.81017999674691,133.623932,81.30458425376116
2261-07-22 08:24:16+10:00,,9.81017999674691,133.623932,80.89945944130223
2261-07-22 08:24:20+10:00,,9.81017999674691,133.623932,82.2853593166965
2261-07-22 08:24:22+10:00,-0.006193812834687642,9.810159996746908,133.623932,80.68988335182246
2261-07-22 08:24:24+10:00,-0.007382842372489113,9.810159996746908,133.623932,82.01199108767008
2261-07-22 08:24:25+10:00,0.14544119936663302,9.810159996746908,133.623932,81.00867818650933
2261-07-22 08:24:26+10:00,0.025789275892911065,9.810159996746908,133.623932,80.1505453032422
2261-07-22 08:24:28+10:00,0.031123726691003356,9.810159996746908,133.623932,81.44012566439962
2261-07-22 08:24:29+10:00,26.314881343793715,9.810159996746908,133.623932,81.5849475907792
2261-07-22 08:24:30+10:00,-0.09438716966669414,9.810159996746908,133.623932,80.9208042875455
2261-07-22 08:24:32+10:00,0.03947395806485976,9.810159996746908,133.623932,82.13983514323257
2261-07-22 08:24:33+10:00,0.21209486831622587,9.810159996746908,133.623932,80.72472175173021
2261-07-22 08:24:34+10:00,,9.810159996746908,133.623932,80.86060595650251
2261-07-22 08:24:35+10:00,-0.07580873900965374,9.810159996746908,133.623932,81.52461503116972
2261-07-22 08:24:36+10:00,-0.021032156423358796,9.810159996746908,133.623932,80.57048691876686
2261-07-22 08:24:38+10:00,0.11090886119785166,9.810159996746908,133.623932,81.69813731135923
2261-07-22 08:24:39+10:00,-0.041955795821101566,9.810159996746908,133.623932,81.4041852936666
2261-07-22 08:24:40+10:00,0.050405668096824036,9.810159996746908,133.623932,81.02938576650277
2261-07-22 08:24:42+10:00,,9.810159996746908,133.623932,82.17465395940917
2261-07-22 08:24:43+10:00,26.30490021961415,9.810159996746908,133.623932,81.10868657591772
2261-07-22 08:24:44+10:00,26.195663807469415,9.810159996746908,133.623932,80.69258657950672
2261-07-22 08:24:46+10:00,-0.17407629786557866,9.810159996746908,133.623932,81.04810018529089
